# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	122887
#@/user_id	6af16447-f9f1-43b9-a6ee-fea5984459fe
ji qian hang 	幾千行	c=1 d=7.4032e-140 t=103452
ji qiang 	機槍	c=1 d=3.73354e-204 t=103452
ji qun 	集羣	c=3 d=1.79091e-61 t=103452
ji ran 	既然	c=9 d=1 t=105806
ji ran shi 	既然是	c=1 d=2.24241e-30 t=103452
ji ren 	幾人	c=0 d=3.96384e-27 t=103452
ji ren 	急人	c=1 d=1.37827e-186 t=103452
ji ren jian 	幾人間	c=1 d=3.98371e-26 t=103452
ji rou 	肌肉	c=6 d=1.68212e-39 t=103452
ji ru 	計入	c=1 d=5.68498e-92 t=103452
ji sha 	擊殺	c=1 d=1.46075e-17 t=103452
ji shang 	機上	c=0 d=1.77384e-126 t=103452
ji shi 	即使	c=1 d=6.37655e-119 t=103452
ji shi 	及時	c=1 d=2.07742e-73 t=103452
ji shi 	基石	c=1 d=2.06523e-91 t=103452
ji shi 	幾十	c=3 d=0.1 t=109287
ji shi 	機試	c=10 d=3.05207e-39 t=103452
ji shi 	計時	c=1 d=7.01992e-191 t=103452
ji shi ba 	幾十把	c=1 d=4.94529e-11 t=103452
ji shi ben 	記事本	c=3 d=1 t=103940
ji shi nian 	幾十年	c=1 d=1.78964e-53 t=103452
ji shi nian de 	幾十年的	c=1 d=1.52918e-85 t=103452
ji shi pan 	幾十判	c=1 d=5.93981e-196 t=103452
ji shi tian 	幾十天	c=1 d=2.42499e-186 t=103452
ji shi ye 	幾十頁	c=2 d=1.98511 t=109291
ji shou 	寄售	c=1 d=2.19625e-116 t=103452
ji shu 	奇數	c=2 d=1 t=120229
ji shu 	技術	c=36 d=1 t=119045
ji shu 	計數	c=3 d=1.32468e-190 t=103452
ji shu fen xi 	技術分析	c=1 d=1.99482e-124 t=103452
ji shu xing 	技術性	c=1 d=2.58186e-100 t=103452
ji shu ye 	奇數頁	c=3 d=1.58468e-122 t=103452
ji shu zhi chi 	技術支持	c=1 d=1.55035e-129 t=103452
ji shui 	積水	c=0 d=1.31122e-71 t=103452
ji shui tan 	積水潭	c=1 d=1.31779e-70 t=103452
ji si 	急死	c=0 d=1.02882e-188 t=103452
ji si le 	急死了	c=2 d=1.85551e-186 t=103452
ji su 	寄宿	c=6 d=1 t=115577
ji su 	極速	c=3 d=1.4607 t=104562
ji su de 	寄宿的	c=1 d=9.00938e-09 t=103452
ji su kao yan 	寄宿考研	c=1 d=1 t=107236
ji suan 	計算	c=13 d=1.00001 t=117179
ji suan ji 	計算機	c=73 d=1.0008 t=122682
ji suan ji shi jue 	計算機視覺	c=1 d=1.05982e-07 t=103452
ji suan li 	計算力	c=1 d=8.92884e-21 t=103452
ji suan liang 	計算量	c=2 d=1 t=117339
ji suan qi 	計算器	c=4 d=2.08146e-202 t=103452
ji sui 	幾歲	c=1 d=4.96907e-38 t=103452
ji sui a 	幾歲啊	c=1 d=1.99651e-134 t=103452
ji suo 	幾所	c=1 d=1.72803e-82 t=103452
ji tai 	幾臺	c=1 d=1.0802 t=107999
ji tai bi ji ben 	幾臺筆記本	c=1 d=1 t=108000
ji tang 	幾趟	c=1 d=1.16298e-41 t=103452
ji te 	雞特	c=3 d=6.27628e-72 t=103452
ji ti 	幾題	c=2 d=2.0209e-71 t=103452
ji ti 	集體	c=1 d=2.03103e-71 t=103452
ji tian 	幾天	c=7 d=7.93913e-13 t=103452
ji tian le 	幾天了	c=2 d=2.97957e-109 t=103452
ji tiao 	幾條	c=1 d=4.6899e-93 t=103452
ji tiao ming ling 	幾條命令	c=1 d=2.87406e-126 t=103452
ji wan 	記完	c=1 d=7.64581e-137 t=103452
ji wang 	既往	c=1 d=1.85926e-149 t=103452
ji wang 	計網	c=3 d=1 t=109501
ji wei 	機位	c=1 d=5.56957e-87 t=103452
ji wei 	雞尾	c=1 d=2.72717e-09 t=103452
ji xia 	幾下	c=1 d=8.83914e-109 t=103452
ji xia 	記下	c=0 d=0.1 t=109511
ji xia lai 	記下來	c=2 d=2.74814e-62 t=103452
ji xian 	極限	c=4 d=1.97045 t=110160
ji xiao shi 	幾小時	c=2 d=2.81722e-97 t=103452
ji xie 	機械	c=4 d=1 t=118492
ji xie biao 	機械錶	c=1 d=1.9488e-26 t=103452
ji xu 	繼續	c=19 d=1 t=121029
ji xu he ni shuo 	繼續和你說	c=1 d=2.76569e-115 t=103452
ji xu jin 	繼續進	c=1 d=8.13598e-74 t=103452
ji xu shuo 	繼續說	c=1 d=1.37802e-37 t=103452
ji xu xi yi fu 	繼續洗衣服	c=1 d=4.68931e-209 t=103452
ji xu xie 	繼續寫	c=1 d=7.29795e-148 t=103452
ji yang 	幾樣	c=1 d=1 t=114725
ji yao shi 	寄鑰匙	c=1 d=7.68986e-87 t=103452
ji yi 	記憶	c=5 d=1 t=120695
ji yi ci 	記一次	c=1 d=1 t=116478
ji yi hua 	記憶化	c=2 d=1.08353 t=108219
ji yi hua sou suo 	記憶化搜索	c=1 d=1 t=108184
ji yong 	即用	c=0 d=1.21726e-108 t=103452
ji yong ji zhao 	即用即找	c=1 d=1.22337e-107 t=103452
ji you ke neng 	極有可能	c=1 d=5.55389e-141 t=103452
ji yu 	基於	c=8 d=1.09778 t=115023
ji yu 	急於	c=1 d=1 t=113708
ji yuan 	計院	c=1 d=1.22769e-31 t=103452
ji yuan you yi 	吉原悠一	c=1 d=1 t=113661
ji yue 	幾月	c=1 d=3.51217e-132 t=103452
ji zan 	積攢	c=1 d=5.04576e-218 t=103452
ji zao 	急躁	c=2 d=7.53248e-218 t=103452
ji zhang 	幾張	c=1 d=0.1 t=113991
ji zhe 	急着	c=0 d=8.30573e-112 t=103452
ji zhe 	急這	c=1 d=3.8008e-120 t=103452
ji zhe 	記者	c=1 d=1.84252e-219 t=103452
ji zhe hui lai 	急着回來	c=1 d=1.06185e-147 t=103452
ji zhi 	機制	c=6 d=1 t=112939
ji zhi shi 	記知識	c=1 d=1 t=110087
ji zhong 	幾種	c=4 d=1 t=118184
ji zhou 	幾周	c=2 d=3.49569e-18 t=103452
ji zhu 	記住	c=4 d=0.135437 t=113811
ji zhu le 	記住了	c=2 d=1.09501 t=111171
ji zhu ni 	記住你	c=1 d=3.08329e-188 t=103452
ji zhu ni le 	記住膩了	c=1 d=5.99116e-209 t=103452
ji zi 	機子	c=12 d=1.74146 t=121562
ji zi 	集資	c=1 d=1.35226e-109 t=103452
ji zi shang 	機子上	c=1 d=5.95577e-110 t=103452
ji zou 	寄走	c=2 d=5.86815e-15 t=103452
ji zou a 	寄走啊	c=1 d=5.38586e-15 t=103452
ji zu 	機組	c=3 d=1 t=105636
ji zu 	計組	c=1 d=1 t=103546
jia 	假	c=4 d=0.1 t=121442
jia 	價	c=3 d=1 t=119522
jia 	加	c=40 d=1.00472 t=122451
jia 	夾	c=2 d=1 t=120820
jia 	家	c=21 d=1.00002 t=111512
jia 	架	c=2 d=6.21272e-132 t=103452
jia ba jin 	加把勁	c=1 d=2.05118e-187 t=103452
jia ban 	加班	c=4 d=1.27606e-15 t=103452
jia ban 	甲板	c=1 d=1.83878e-195 t=103452
jia ban le 	加班了	c=1 d=7.17707e-128 t=103452
jia bei 	加倍	c=1 d=8.55867e-112 t=103452
jia bu liao 	加不了	c=1 d=4.82471e-191 t=103452
jia bu zhu 	架不住	c=1 d=2.52188e-147 t=103452
jia cheng 	加成	c=1 d=7.17318e-151 t=103452
jia cu 	加粗	c=1 d=7.74709e-86 t=103452
jia dao 	加到	c=9 d=1 t=119888
jia de 	假的	c=7 d=1 t=115561
jia de 	加的	c=4 d=6.5386e-32 t=103452
jia de ba 	假的吧	c=1 d=1.72849e-144 t=103452
jia dian 	加點	c=1 d=9.98001e-95 t=103452
jia ding 	假定	c=0 d=0.1 t=122766
jia fa 	加法	c=1 d=2.79511e-210 t=103452
jia fen 	加分	c=1 d=3.41519e-38 t=103452
jia ge 	價格	c=16 d=1 t=119497
jia ge 	加個	c=2 d=6.11694e-130 t=103452
jia gong neng 	加功能	c=1 d=1.50381e-94 t=103452
jia guo 	加過	c=0 d=3.40325e-86 t=103452
jia guo lai 	加過來	c=1 d=5.44485e-143 t=103452
jia guo le 	加過了	c=2 d=3.30064e-19 t=103452
jia hao 	加好	c=1 d=8.98189e-120 t=103452
jia hui ban 	加會班	c=1 d=5.15537e-118 t=103452
jia ji 	加急	c=1 d=2.29122e-48 t=103452
jia ji 	甲級	c=3 d=3.75527e-220 t=103452
jia ji zi 	假機子	c=1 d=1 t=121443
jia jie yu wu 	假借於物	c=1 d=1 t=109146
jia jin lai 	加進來	c=1 d=8.40118e-69 t=103452
jia kuai 	加快	c=2 d=6.70483e-93 t=103452
jia kun 	賈坤	c=1 d=4.03841e-10 t=103452
jia le 	加了	c=11 d=1.38792e-29 t=103452
jia le 	架了	c=1 d=3.19386e-132 t=103452
jia le dian 	加了點	c=1 d=8.77534e-111 t=103452
jia le yi tiao 	加了一條	c=1 d=3.9148e-56 t=103452
jia le zhi hou 	加了之後	c=1 d=2.72877e-104 t=103452
jia li 	家裏	c=11 d=0.000152616 t=103452
jia li yao 	家裏要	c=1 d=0.00153381 t=103452
jia man 	加滿	c=1 d=1.27139e-207 t=103452
jia mi 	加密	c=13 d=2.09472 t=120739
jia mi fang shi 	加密方式	c=3 d=2.09565 t=120799
jia mi le 	加密了	c=1 d=1 t=103466
jia mi zhi hou 	加密之後	c=1 d=1 t=106810
jia neng 	佳能	c=1 d=4.52182e-46 t=103452
jia qian 	價錢	c=1 d=2.71045e-113 t=103452
jia qian 	加錢	c=3 d=2.83128e-28 t=103452
jia qun 	加羣	c=3 d=1 t=118673
jia re 	加熱	c=1 d=1.80247e-137 t=103452
jia ren 	家人	c=2 d=2.77349e-60 t=103452
jia ru 	假如	c=2 d=4.6168e-114 t=103452
jia ru 	加入	c=14 d=1 t=109781
jia ru dao 	加入到	c=2 d=0.551563 t=103452
jia shang 	加上	c=17 d=1 t=113821
jia shang ni 	加上你	c=1 d=1.85616e-100 t=103452
jia shang qu 	加上去	c=1 d=1.13188e-75 t=103452
jia she 	假設	c=1 d=1.34272e-114 t=103452
jia shen 	加深	c=1 d=7.44054e-111 t=103452
jia shi xi 	假實習	c=1 d=1.85364e-84 t=103452
jia shu 	假書	c=1 d=4.73946e-99 t=103452
jia shuo 	假說	c=2 d=1 t=120517
jia su 	加速	c=3 d=5.68595e-94 t=103452
jia su qi 	加速器	c=1 d=1.32445e-188 t=103452
jia ti 	假體	c=2 d=6.8574e-127 t=103452
jia ting 	家庭	c=3 d=1.04237e-47 t=103452
jia wei 	價位	c=1 d=0.1 t=104094
jia wo 	加我	c=3 d=5.82036e-16 t=103452
jia wo hao you 	加我好友	c=1 d=5.27365e-32 t=103452
jia xing 	嘉興	c=4 d=1.53409e-210 t=103452
jia ya 	加壓	c=0 d=2.30356e-24 t=103452
jia ya mi ma 	加壓密碼	c=1 d=2.31511e-23 t=103452
jia ye ban 	加夜班	c=3 d=1.28246e-15 t=103452
jia yi 	加一	c=0 d=4.55193e-125 t=103452
jia yi 	加以	c=0 d=1.03581e-150 t=103452
jia yi dian 	加一點	c=2 d=9.20547e-27 t=103452
jia yi ge 	加一個	c=9 d=1.9802 t=116070
jia yi ge 	家一個	c=1 d=4.55193e-124 t=103452
jia yi shi ri 	假以時日	c=1 d=1 t=107869
jia yi tiao 	加一條	c=1 d=0.377192 t=103452
jia yi xia 	加一下	c=1 d=7.4208e-21 t=103452
jia yi xun lian 	加以訓練	c=1 d=1.041e-149 t=103452
jia yi zu 	加一組	c=1 d=5.47545e-62 t=103452
jia you 	加油	c=12 d=7.32301e-13 t=103452
jia you jia you 	加油加油	c=1 d=1.47428e-96 t=103452
jia zai 	加在	c=3 d=1 t=115928
jia zai 	加載	c=10 d=1.00025 t=104533
jia zai 	架在	c=4 d=1 t=113871
jia zai chu lai le 	加載出來了	c=1 d=2.06012e-150 t=103452
jia zai guo 	加載過	c=1 d=0.0119145 t=103452
jia zhang 	家長	c=1 d=1.81786e-90 t=103452
jia zhao 	駕照	c=2 d=1.87265e-32 t=103452
jia zhao le 	駕照了	c=1 d=5.08695e-196 t=103452
jia zhe ge 	加這個	c=1 d=2.98047e-142 t=103452
jia zheng 	家政	c=1 d=1.77172e-111 t=103452
jia zhi 	價值	c=3 d=4.11722e-90 t=103452
jian 	件	c=2 d=3.1837e-16 t=103452
jian 	剪	c=0 d=2.33807e-140 t=103452
jian 	劍	c=1 d=1 t=114103
jian 	尖	c=1 d=1 t=108734
jian 	建	c=10 d=1 t=121810
jian 	減	c=3 d=1.26793e-28 t=103452
jian 	濺	c=1 d=3.2156e-58 t=103452
jian 	煎	c=3 d=1.03288e-57 t=103452
jian 	見	c=11 d=1 t=110893
jian 	鍵	c=2 d=2.16264e-45 t=103452
jian 	間	c=2 d=1.94176 t=104201
jian ban 	減半	c=1 d=2.0019e-195 t=103452
jian bian 	簡便	c=2 d=7.0849e-123 t=103452
jian bu dao 	見不到	c=4 d=1.75479e-57 t=103452
jian ce 	檢測	c=16 d=1.956 t=120764
jian cha 	檢查	c=22 d=1 t=116714
jian cha yi xia 	檢查一下	c=3 d=1 t=115655
jian cheng 	建成	c=1 d=4.17349e-191 t=103452
jian cheng 	簡稱	c=1 d=6.54534e-191 t=103452
jian chi 	堅持	c=3 d=3.6377e-124 t=103452
jian chi bu dao 	堅持不到	c=1 d=2.178e-187 t=103452
jian chi bu xie 	堅持不懈	c=1 d=1.76924e-124 t=103452
jian chi dao di 	堅持到底	c=1 d=1.41047e-193 t=103452
jian chu lai de 	濺出來的	c=1 d=3.01903e-58 t=103452
jian cuo 	檢錯	c=1 d=6.40789e-206 t=103452
jian dan 	簡單	c=30 d=1 t=114965
jian dan de 	簡單地	c=2 d=1 t=117084
jian dan dian 	簡單點	c=1 d=0.0319048 t=103452
jian dan le 	簡單了	c=2 d=5.91277e-113 t=103452
jian dao 	見到	c=3 d=1 t=119972
jian dao shi 	見導師	c=1 d=1.28592e-223 t=103452
jian dao wo 	見到我	c=1 d=6.36394e-37 t=103452
jian de 	建的	c=1 d=4.44364e-223 t=103452
jian ding 	鑑定	c=1 d=4.62811e-84 t=103452
jian du 	監督	c=2 d=6.36009e-118 t=103452
jian du zi 	減肚子	c=1 d=1.28372e-56 t=103452
jian duan 	簡短	c=1 d=2.87406e-126 t=103452
jian fei 	減肥	c=5 d=1.12028e-39 t=103452
jian fei fa 	減肥法	c=0 d=4.58781e-41 t=103452
jian ge 	間隔	c=2 d=1 t=113344
jian gui 	見鬼	c=0 d=8.92862e-198 t=103452
jian gui le 	見鬼了	c=3 d=8.93449e-19 t=103452
jian guo 	堅果	c=3 d=5.82096e-88 t=103452
jian guo 	見過	c=7 d=1 t=108677
jian guo de 	見過的	c=1 d=1.01244e-204 t=103452
jian hao 	建好	c=0 d=8.42443e-220 t=103452
jian hao le 	建好了	c=1 d=8.46666e-219 t=103452
jian hua 	建華	c=1 d=2.1053e-23 t=103452
jian hua 	簡化	c=1 d=4.12855e-05 t=103452
jian jian 	健健	c=1 d=1.35377e-34 t=103452
jian jian 	漸漸	c=1 d=5.26256e-66 t=103452
jian jian 	見見	c=0 d=0.1 t=105904
jian jian di 	見見底	c=1 d=1 t=105905
jian jie 	簡介	c=0 d=3.58995e-126 t=103452
jian jie 	簡潔	c=2 d=1 t=117735
jian jie 	見解	c=1 d=6.56557e-51 t=103452
jian jie 	間接	c=1 d=7.22627e-32 t=103452
jian jue 	堅決	c=1 d=2.36585e-219 t=103452
jian kang 	健康	c=6 d=1 t=119002
jian kang sheng huo 	健康生活	c=1 d=1 t=111126
jian kao 	監考	c=0 d=1.36562e-108 t=103452
jian le 	剪了	c=1 d=6.19486e-220 t=103452
jian le 	見了	c=1 d=6.81014e-187 t=103452
jian li 	建立	c=12 d=1 t=121063
jian li 	簡歷	c=3 d=2.13496e-32 t=103452
jian li zai 	建立在	c=1 d=6.39806e-188 t=103452
jian ling 	劍靈	c=1 d=3.38949e-08 t=103452
jian lve 	簡略	c=2 d=1.499e-27 t=103452
jian mao 	鍵帽	c=2 d=8.8322e-40 t=103452
jian mian 	減免	c=2 d=5.27541e-28 t=103452
jian mian 	見面	c=2 d=7.88966e-124 t=103452
jian mie 	殲滅	c=1 d=2.15964e-205 t=103452
jian mo 	建模	c=2 d=4.31917e-36 t=103452
jian ni 	見你	c=1 d=6.3078e-113 t=103452
jian ni de 	見你的	c=1 d=7.15003e-113 t=103452
jian pan 	鍵盤	c=12 d=1.09753 t=122331
jian pan shang 	鍵盤上	c=1 d=6.67431e-09 t=103452
jian qiang 	堅強	c=1 d=4.89666e-218 t=103452
jian qiao 	腱鞘	c=1 d=7.93806e-49 t=103452
jian qie 	剪切	c=1 d=7.77905e-105 t=103452
jian qie 	見切	c=1 d=1.22262e-188 t=103452
jian qing 	減輕	c=1 d=2.61216e-149 t=103452
jian quan 	健全	c=3 d=1 t=110919
jian ren 	見人	c=0 d=7.74709e-87 t=103452
jian rong 	兼容	c=4 d=0.1 t=105315
jian shao 	減少	c=2 d=4.52658e-29 t=103452
jian shao le 	見少了	c=1 d=4.23827e-137 t=103452
jian shao zhi 	減少至	c=1 d=1.06441e-146 t=103452
jian she 	建設	c=2 d=7.94625e-208 t=103452
jian sheng 	劍聖	c=2 d=9.72328e-191 t=103452
jian shi 	堅實	c=1 d=2.5164e-92 t=103452
jian shi pin 	剪視頻	c=1 d=2.34979e-139 t=103452
jian shu 	簡書	c=2 d=1.90032 t=107515
jian su 	減速	c=1 d=1.44977e-134 t=103452
jian suo 	檢索	c=1 d=9.87903e-93 t=103452
jian ti 	簡體	c=2 d=9.27755e-22 t=103452
jian ti zi 	簡體字	c=1 d=5.26093e-33 t=103452
jian tie ban 	剪貼板	c=0 d=0.1 t=107184
jian ting 	堅挺	c=2 d=5.95881e-116 t=103452
jian ting 	監聽	c=18 d=6.60841e-65 t=103452
jian ting duan kou 	監聽端口	c=2 d=6.359e-116 t=103452
jian tou 	剪頭	c=2 d=1.72371e-191 t=103452
jian tou 	箭頭	c=1 d=8.74077e-94 t=103452
jian tuan 	艦團	c=1 d=3.11585e-47 t=103452
jian wo 	見我	c=1 d=4.00328e-113 t=103452
jian xiao 	減小	c=1 d=6.95882e-147 t=103452
jian yan 	檢驗	c=0 d=6.90505e-145 t=103452
jian yan jie guo 	檢驗結果	c=1 d=6.93967e-144 t=103452
jian yi 	建議	c=54 d=1 t=122481
jian yi cong 	建議從	c=1 d=9.79279e-225 t=103452
jian yi ge 	建議個	c=1 d=1 t=118097
jian yi jin yan 	建議禁言	c=1 d=1.60624e-222 t=103452
jian yi mian 	見一面	c=1 d=8.56423e-148 t=103452
jian yi ni 	建議你	c=1 d=1.42882e-198 t=103452
jian yin 	漸隱	c=1 d=2.69648e-111 t=103452
jian zao 	建造	c=2 d=4.10283e-196 t=103452
jian zhang 	簡章	c=1 d=6.78115e-18 t=103452
jian zhi 	兼職	c=13 d=1.21687 t=119581
jian zhi 	剪枝	c=9 d=7.07025e-67 t=103452
jian zhi 	簡直	c=8 d=1 t=119582
jian zhi le 	簡直了	c=3 d=3.98235e-22 t=103452
jian zhi shi 	簡直是	c=3 d=1 t=122112
jian zhong 	減重	c=1 d=5.43796e-40 t=103452
jian zhu 	建築	c=0 d=0.0121238 t=103452
jiang 	將	c=47 d=1 t=122730
jiang 	江	c=2 d=6.96823e-16 t=103452
jiang 	獎	c=3 d=3.92841e-39 t=103452
jiang 	蔣	c=1 d=3.8843e-112 t=103452
jiang 	薑	c=2 d=2.50605e-134 t=103452
jiang 	講	c=13 d=1 t=119696
jiang 	醬	c=22 d=1 t=113662
jiang 	降	c=5 d=2.71233e-38 t=103452
jiang bu xia qu 	降不下去	c=1 d=2.33552e-38 t=103452
jiang chong 	降重	c=7 d=1.8595e-33 t=103452
jiang ci 	降次	c=1 d=1.45288e-218 t=103452
jiang ci ji fen fa 	降次積分法	c=1 d=1.40291e-218 t=103452
jiang dao 	講到	c=2 d=5.16801e-88 t=103452
jiang dao li 	講道理	c=19 d=1.85819e-05 t=103452
jiang de 	講的	c=13 d=1 t=119302
jiang de dui 	講的對	c=1 d=1.36431e-37 t=103452
jiang de hao 	講的好	c=1 d=1.57988e-57 t=103452
jiang de shi 	講的是	c=1 d=5.00622e-08 t=103452
jiang di 	降低	c=6 d=2.60213e-45 t=103452
jiang di le 	降低了	c=1 d=6.99392e-118 t=103452
jiang dou 	豇豆	c=2 d=3.80707e-09 t=103452
jiang gei 	講給	c=1 d=1.50703e-31 t=103452
jiang gui ju 	講規矩	c=1 d=1 t=105141
jiang guo 	講過	c=0 d=3.64901e-24 t=103452
jiang hong kun 	江宏坤	c=2 d=1.05067e-52 t=103452
jiang hu 	江湖	c=1 d=1.6346e-134 t=103452
jiang ji 	降級	c=2 d=5.92727e-83 t=103452
jiang jia 	講價	c=1 d=8.41575e-60 t=103452
jiang jia 	降價	c=1 d=8.37378e-60 t=103452
jiang jiang 	講講	c=2 d=1 t=118036
jiang jiu 	講究	c=2 d=0.1 t=116129
jiang lao shi 	江老師	c=6 d=2.86018 t=118087
jiang le 	講了	c=4 d=1 t=108346
jiang le 	降了	c=1 d=1 t=119300
jiang li 	獎勵	c=2 d=1.40347e-17 t=103452
jiang li 	講理	c=1 d=1.02004e-145 t=103452
jiang li sha 	獎勵啥	c=1 d=3.21798e-191 t=103452
jiang ming bai 	講明白	c=1 d=5.74724e-220 t=103452
jiang mu 	匠木	c=1 d=2.62836e-16 t=103452
jiang ni 	將你	c=3 d=1.21292e-65 t=103452
jiang ni 	講你	c=1 d=1.11401e-123 t=103452
jiang ning 	江寧	c=2 d=1 t=109534
jiang ning qu 	江寧區	c=1 d=1 t=111444
jiang peng fei 	蔣鵬飛	c=2 d=8.21814e-111 t=103452
jiang qi 	將其	c=1 d=4.87913e-29 t=103452
jiang shen me 	講什麼	c=1 d=1 t=108355
jiang shi 	講師	c=3 d=3.78659e-76 t=103452
jiang su 	江蘇	c=1 d=8.70819e-197 t=103452
jiang su 	降速	c=2 d=2.85219e-115 t=103452
jiang ta 	將他	c=2 d=1 t=113507
jiang tai 	講臺	c=1 d=2.05955e-88 t=103452
jiang wei 	降維	c=1 d=1.2217e-91 t=103452
jiang xi 	江西	c=2 d=2.03808e-192 t=103452
jiang xia lai 	降下來	c=1 d=5.0576e-128 t=103452
jiang xia lai de 	降下來的	c=1 d=4.29268e-140 t=103452
jiang xia qu 	降下去	c=1 d=4.26025e-139 t=103452
jiang xiang 	獎項	c=1 d=2.11873e-39 t=103452
jiang xin 	蔣欣	c=1 d=2.12286e-150 t=103452
jiang xue jin 	獎學金	c=9 d=5.67375e-10 t=103452
jiang yi 	講義	c=1 d=5.71427e-123 t=103452
jiang yi bian 	將一遍	c=1 d=1.556e-113 t=103452
jiang ying 	僵硬	c=3 d=0.00398587 t=103452
jiang zai 	將在	c=1 d=2.8754e-14 t=103452
jiang zhe 	講着	c=1 d=3.03158e-48 t=103452
jiang zhe ge 	講這個	c=1 d=1 t=107578
jiang zhong 	降重	c=2 d=2.43083e-39 t=103452
jiao 	交	c=23 d=1 t=119510
jiao 	叫	c=68 d=1.00007 t=120966
jiao 	教	c=19 d=1 t=119074
jiao 	膠	c=1 d=1 t=118832
jiao 	覺	c=2 d=1 t=106616
jiao 	角	c=2 d=1 t=108270
jiao 	較	c=1 d=4.86426e-140 t=103452
jiao ben 	腳本	c=7 d=0.000126534 t=103452
jiao biao 	交表	c=1 d=4.97823e-89 t=103452
jiao biao 	角標	c=3 d=9.38701e-111 t=103452
jiao bie ren 	叫別人	c=1 d=1 t=111969
jiao bu 	腳步	c=2 d=2.71518e-91 t=103452
jiao cai 	教材	c=5 d=1 t=115005
jiao cha 	交叉	c=4 d=1.10753 t=118495
jiao cha yan zheng 	交叉驗證	c=1 d=8.63202e-35 t=103452
jiao cheng 	教程	c=11 d=1 t=122128
jiao da 	腳打	c=1 d=3.07208e-204 t=103452
jiao da 	較大	c=1 d=6.3437e-144 t=103452
jiao da cheng du 	較大程度	c=1 d=6.88958e-147 t=103452
jiao da de 	較大的	c=1 d=6.55356e-147 t=103452
jiao da zhi 	較大值	c=2 d=2.79921e-219 t=103452
jiao dai 	交代	c=1 d=6.74282e-130 t=103452
jiao dai 	膠帶	c=1 d=2.86068e-130 t=103452
jiao dai yi xia 	交代一下	c=1 d=6.77662e-129 t=103452
jiao de 	交的	c=1 d=5.63495e-135 t=103452
jiao de 	教的	c=6 d=1 t=118041
jiao de zao 	交的早	c=1 d=4.8928e-150 t=103452
jiao dian 	交點	c=1 d=1 t=122216
jiao du 	角度	c=10 d=1.00004 t=120303
jiao fa 	叫法	c=1 d=1.58726e-53 t=103452
jiao gao 	較高	c=2 d=7.04928e-05 t=103452
jiao ge 	叫個	c=1 d=0.1 t=109591
jiao ge chui zi 	叫個錘子	c=1 d=1 t=109592
jiao gei 	交給	c=1 d=2.19913e-37 t=103452
jiao gei ni le 	交給你了	c=1 d=2.21016e-36 t=103452
jiao gei wo 	交給我	c=1 d=9.91343e-222 t=103452
jiao guo 	交過	c=0 d=2.53753e-15 t=103452
jiao guo 	教過	c=1 d=2.4586e-55 t=103452
jiao guo le 	交過了	c=1 d=2.55025e-14 t=103452
jiao guo shu 	教過書	c=1 d=2.47093e-54 t=103452
jiao hu 	交互	c=13 d=0.487081 t=103452
jiao huan 	交換	c=5 d=1 t=122750
jiao huan ji fen ci xu 	交換積分次序	c=1 d=1 t=116379
jiao hui 	教會	c=1 d=3.00807e-74 t=103452
jiao ji 	交際	c=1 d=2.9343e-76 t=103452
jiao ji 	交集	c=4 d=1 t=105835
jiao ke 	教課	c=1 d=3.2926e-196 t=103452
jiao ke shu 	教科書	c=2 d=1 t=108788
jiao le 	交了	c=6 d=1.87985e-14 t=103452
jiao le 	叫了	c=1 d=1 t=116962
jiao le 	教了	c=2 d=5.38608e-133 t=103452
jiao le mei 	交了沒	c=1 d=9.06907e-116 t=103452
jiao le shang qu 	交了上去	c=1 d=2.0253e-126 t=103452
jiao le yi ci 	交了一次	c=1 d=3.26061e-140 t=103452
jiao le yi fen 	交了一份	c=1 d=4.21126e-150 t=103452
jiao liu 	交流	c=12 d=1.10879e-09 t=103452
jiao mei 	交沒	c=1 d=7.15049e-55 t=103452
jiao ni 	叫你	c=7 d=5.00947e-45 t=103452
jiao ni 	教你	c=10 d=3.93321e-24 t=103452
jiao ni fa wo 	叫你發我	c=1 d=5.66626e-112 t=103452
jiao ni kan 	叫你看	c=1 d=1.28942e-108 t=103452
jiao ni men 	叫你們	c=2 d=1.15919e-32 t=103452
jiao nong le 	叫弄了	c=1 d=3.8822e-134 t=103452
jiao qi 	教齊	c=1 d=1.16834e-95 t=103452
jiao qian 	交錢	c=0 d=2.41624e-27 t=103452
jiao qiang 	較強	c=1 d=1.66932e-146 t=103452
jiao qu 	叫去	c=1 d=6.97015e-78 t=103452
jiao qu le 	叫去了	c=1 d=1.24944e-208 t=103452
jiao ren 	教人	c=1 d=1.18665e-219 t=103452
jiao ruo 	嬌弱	c=1 d=3.32612e-80 t=103452
jiao se 	角色	c=1 d=4.29105e-18 t=103452
jiao sha 	交啥	c=2 d=1 t=108671
jiao sha 	叫啥	c=2 d=1 t=108672
jiao sha 	教啥	c=1 d=3.0899e-125 t=103452
jiao shang qu 	交上去	c=4 d=5.79724e-28 t=103452
jiao shao 	較少	c=1 d=8.40923e-139 t=103452
jiao shen me 	交什麼	c=1 d=8.50151e-91 t=103452
jiao shen me 	叫什麼	c=1 d=2.10324e-129 t=103452
jiao shi 	教室	c=7 d=1 t=122697
jiao shi 	教師	c=4 d=1 t=104163
jiao shi sheng ya 	教師生涯	c=1 d=5.27493e-123 t=103452
